Steering wheel angle_ma1,Steering wheel angle_ma2,Steering wheel angle_ma3,Steering wheel angle_ma4,Steering wheel angle_ma5,Brake pedal force_ma1,Brake pedal force_ma2,Brake pedal force_ma3,Brake pedal force_ma4,Brake pedal force_ma5,Gas pedal_ma1,Gas pedal_ma2,Gas pedal_ma3,Gas pedal_ma4,Gas pedal_ma5,Brake pedal_ma1,Brake pedal_ma2,Brake pedal_ma3,Brake pedal_ma4,Brake pedal_ma5,Clutch pedal_ma1,Clutch pedal_ma2,Clutch pedal_ma3,Clutch pedal_ma4,Clutch pedal_ma5,Left turn_ma1,Left turn_ma2,Left turn_ma3,Left turn_ma4,Left turn_ma5,Right turn_ma1,Right turn_ma2,Right turn_ma3,Right turn_ma4,Right turn_ma5,Gear_ma1,Gear_ma2,Gear_ma3,Gear_ma4,Gear_ma5,speed_ma1,speed_ma2,speed_ma3,speed_ma4,speed_ma5,RPM_ma1,RPM_ma2,RPM_ma3,RPM_ma4,RPM_ma5,maniobra
-1.232,-0.616,-0.3696,-0.2464,-0.8893,1.36,1.36,1.36,1.8747333333333336,1.74605,24955.733333333334,25163.733333333334,21830.4,15571.2,12671.04,0.0,0.0,0.0,174.32,130.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,46.733333333333334,45.372166666666665,44.1841,45.385533333333335,48.513149999999996,2267.803,2201.538266666667,2140.03683,2190.259486666667,2337.40328,Overtaking
-3.08,-1.6426666666666667,-0.9856,-0.6570666666666667,-0.8632000000000001,1.36,1.36,1.36,1.3764000000000003,1.74605,17619.2,21886.933333333334,22483.84,17590.613333333335,13479.68,0.0,0.0,0.0,5.566666666666666,130.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,47.912,46.8665,45.305099999999996,44.94806666666667,47.298899999999996,2318.3500333333336,2271.2594166666668,2195.6754,2172.5370333333335,2280.553175,Overtaking
-3.08,-3.08,-3.08,-3.08,-3.08,1.36,1.36,1.36,1.36,1.36,35405.0,35405.0,35405.0,35405.0,35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,65.26,65.26,65.26,65.26,65.26,2316.046,2316.046,2316.046,2316.046,2316.046,Overtaking
0.10190476190476191,0.10190476190476191,0.10190476190476191,0.10190476190476191,0.10190476190476191,1.36,1.36,1.36,1.36,1.36,33701.0,33701.0,33701.0,33701.0,33701.0,0.0,0.0,0.0,0.0,0.0,10020.714285714286,10020.714285714286,10020.714285714286,10020.714285714286,10020.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,66.33333333333333,66.33333333333333,66.33333333333333,66.33333333333333,66.33333333333333,2412.3104285714285,2412.3104285714285,2412.3104285714285,2412.3104285714285,2412.3104285714285,Overtaking
-0.032,-0.4482926829268292,-0.4482926829268292,-0.4482926829268292,-0.4482926829268292,1.36,1.36,1.36,1.36,1.36,10325.366666666667,17815.634146341465,17815.634146341465,17815.634146341465,17815.634146341465,0.0,0.0,0.0,0.0,0.0,48740.5,35663.78048780488,35663.78048780488,35663.78048780488,35663.78048780488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2333333333333334,3.1707317073170733,3.1707317073170733,3.1707317073170733,3.1707317073170733,66.169,66.07219512195122,66.07219512195122,66.07219512195122,66.07219512195122,2177.1105000000002,2219.8625853658536,2219.8625853658536,2219.8625853658536,2219.8625853658536,Overtaking
-3.6326666666666667,-1.6089999999999998,-1.6331147540983606,-1.6331147540983606,-1.6331147540983606,1.36,1.36,1.36,1.36,1.36,12672.0,17541.266666666666,17834.114754098362,17834.114754098362,17834.114754098362,0.0,0.0,0.0,0.0,0.0,25531.766666666666,26981.966666666667,26539.639344262294,26539.639344262294,26539.639344262294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.45,3.442622950819672,3.442622950819672,3.442622950819672,64.57666666666667,65.49716666666667,65.4932786885246,65.4932786885246,65.4932786885246,1775.6984,2074.0947499999997,2078.061163934426,2078.061163934426,2078.061163934426,Overtaking
-2.3680000000000003,-2.3826666666666667,-1.7385185185185184,-1.7385185185185184,-1.7385185185185184,1.36,1.36,1.36,1.36,1.36,22412.8,14885.333333333334,19763.46913580247,19763.46913580247,19763.46913580247,0.0,0.0,0.0,0.0,0.0,886.6333333333333,23474.716666666667,19986.64197530864,19986.64197530864,19986.64197530864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.783333333333333,3.580246913580247,3.580246913580247,3.580246913580247,64.00266666666667,64.65766666666667,65.0920987654321,65.0920987654321,65.0920987654321,1737.2324999999998,1846.4494666666665,1993.154160493827,1993.154160493827,1993.154160493827,Overtaking
-1.3666666666666667,-2.380666666666666,-1.5814,-1.5962376237623763,-1.5962376237623763,1.36,1.36,1.36,1.36,1.36,29651.2,24391.466666666667,21585.24,21722.069306930694,21722.069306930694,0.0,0.0,0.0,0.0,0.0,0.0,2611.7166666666667,16189.18,16028.89108910891,16028.89108910891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.67,3.6633663366336635,3.6633663366336635,64.04866666666666,64.11416666666666,64.9055,64.9090099009901,64.9090099009901,1741.7338333333335,1755.6872833333334,1940.39557,1944.114881188119,1944.114881188119,Overtaking
-1.02,-1.366666666666667,-1.8376,-1.5009917355371902,-1.5009917355371902,1.36,1.36,1.36,1.36,1.36,26028.8,26683.733333333334,19811.84,22222.355371900827,22222.355371900827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14084.83,13379.487603305784,13379.487603305784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.87,3.71900826446281,3.71900826446281,64.43666666666667,64.17833333333333,64.5279,64.84123966942148,64.84123966942148,1751.4484999999997,1744.0696500000001,1807.47391,1912.4455371900826,1912.4455371900826,Overtaking
-1.02,-1.02,-1.8364000000000003,-1.4327659574468086,-1.4327659574468086,1.36,1.36,1.36,1.36,1.36,25896.533333333333,27011.2,24910.72,22847.609929078015,22847.609929078015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.03,11481.687943262412,11481.687943262412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.7588652482269502,3.7588652482269502,64.559,64.41716666666667,64.28529999999999,64.80489361702128,64.80489361702128,1754.2822999999999,1751.1197166666668,1754.98304,1890.1607801418438,1890.1607801418438,Overtaking
-1.02,-1.02,-1.2280000000000002,-1.3666666666666667,-1.3814906832298135,1.36,1.36,1.36,1.36,1.36,25838.933333333334,25746.133333333335,26508.16,22120.113333333335,23221.72049689441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10792.786666666667,10055.391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.8466666666666667,3.7888198757763973,64.68233333333333,64.59716666666667,64.3655,64.71833333333333,64.7927950310559,1757.7218,1755.3980666666664,1749.1775599999999,1839.8562400000003,1873.7856335403728,Overtaking
-1.02,-1.02,-1.02,-1.6812,-1.3415469613259667,1.36,1.36,1.36,1.36,1.36,26961.066666666666,26625.066666666666,26855.68,23857.92,23681.81767955801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5106.3533333333335,8944.298342541437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,3.8121546961325965,64.829,64.72366666666667,64.5675,64.47613333333332,64.80226519337016,1762.0723,1759.0989333333334,1755.06359,1756.4071133333332,1861.6124088397792,Overtaking
-1.02,-1.02,-1.02,-1.2896,-1.3007000000000002,1.36,1.36,1.36,1.36,1.36,27438.933333333334,26956.8,26449.92,26069.76,24017.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.32666666666665,8094.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,3.835,65.07833333333333,64.911,64.76339999999999,64.5318,64.83445,1769.1783666666668,1764.3613833333334,1760.1875,1753.63894,1850.291535,Overtaking
-1.02,-1.02,-1.02,-1.0893333333333333,-1.4287999999999998,1.36,1.36,1.36,1.36,1.36,13768.533333333333,20757.333333333332,22952.32,24531.626666666667,21382.08,0.0,0.0,0.0,0.0,0.0,29716.833333333332,14858.416666666666,8915.05,5943.366666666667,11499.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.4,3.64,3.76,3.755,64.97733333333333,64.95883333333333,64.8338,64.63213333333333,64.68085,1696.2127,1730.78485,1741.20668,1742.8199333333334,1774.3402949999997,Overtaking
-1.02,-1.02,-1.02,-1.02,-1.4282,1.36,1.36,1.36,1.36,1.36,800.0,12028.8,17866.24,20667.306666666667,21388.48,0.0,0.0,0.0,0.0,0.0,56746.73333333333,32522.95,19513.77,13009.18,10540.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2333333333333334,2.6166666666666667,3.17,3.4466666666666668,3.585,63.40733333333334,64.289,64.4906,64.49239999999999,64.38795,1349.8622666666668,1562.0274,1641.6081999999997,1678.7402333333334,1698.29562,Overtaking
-1.02,-1.02,-1.02,-1.02,-1.1239999999999999,1.36,1.36,1.36,1.36,1.36,1435.7333333333333,3138.133333333333,12885.12,17217.28,19696.64,0.0,0.0,0.0,0.0,0.0,14247.633333333333,32691.066666666666,19614.64,13076.426666666666,9807.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.283333333333333,2.97,3.3133333333333335,3.485,60.766,62.59916666666666,63.5646,63.91586666666667,63.96505,1817.8605,1674.8351166666666,1711.84973,1726.53506,1730.5136450000002,Overtaking
-1.02,-1.02,-1.02,-1.02,-1.02,4.343999999999999,2.852,2.2552000000000003,1.9568000000000003,1.8075999999999999,0.0,717.8666666666667,7408.0,13757.866666666667,17131.84,1010.8,505.4,303.24,202.16,151.62,0.0,17832.65,19614.64,13076.426666666666,9807.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.55,2.77,3.18,3.385,57.708333333333336,59.92633333333333,61.9554,62.89053333333333,63.261449999999996,2020.1893333333333,1784.7836833333336,1756.61753,1757.7717733333334,1755.8405599999999,Overtaking
-1.02,-1.02,-1.02,-1.02,-1.02,9.741333333333333,5.765000000000001,4.003,3.122,2.6815,0.0,317.8666666666667,1882.88,10330.88,14166.4,2837.633333333333,1491.6166666666666,894.97,596.6466666666666,447.485,20044.833333333332,10190.533333333333,25628.09,17085.393333333333,12814.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.95,2.54,3.026666666666667,3.27,51.92033333333333,55.6455,58.9313,60.939600000000006,61.847350000000006,1764.6285,1924.0196499999997,1737.4031599999998,1746.83328,1748.79533,Overtaking
-1.02,-1.02,-1.02,-1.02,-1.02,4.945333333333334,6.349666666666666,4.353800000000001,3.3558666666666666,2.8569,1629.8666666666666,814.9333333333333,919.68,7069.013333333333,11936.0,1214.2,1689.7,1013.82,675.88,506.91,51997.9,26268.8,26460.87,23583.946666666667,17687.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.55,2.46,2.7333333333333334,3.05,44.993,50.11616666666667,54.659,58.101800000000004,59.746399999999994,1413.3838666666668,1670.6228999999998,1675.75256,1692.0188799999999,1708.47962,Overtaking
-1.02,-1.02,-1.02,-1.02,-1.02,1.36,4.857666666666668,4.3538,3.3558666666666666,2.8569,9064.533333333333,4532.266666666666,2910.08,4853.76,10388.16,0.0,1184.3,1013.82,675.88,506.91,11075.1,26268.8,15862.15,23583.946666666667,17687.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.216666666666667,2.53,2.466666666666667,2.85,40.62266666666667,44.4725,50.0655,54.755,57.27805,1751.4656333333332,1648.40005,1808.44112,1712.5160333333333,1725.02466,Overtaking
3.08,3.08,3.08,3.08,3.08,1.36,1.36,1.36,1.36,1.36,33606.0,33606.0,33606.0,33606.0,33606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,66.49,66.49,66.49,66.49,66.49,2356.769,2356.769,2356.769,2356.769,2356.769,Overtaking
-0.9342857142857144,-0.9342857142857144,-0.9342857142857144,-0.9342857142857144,-0.9342857142857144,1.36,1.36,1.36,1.36,1.36,32842.71428571428,32842.71428571428,32842.71428571428,32842.71428571428,32842.71428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,67.32666666666667,67.32666666666667,67.32666666666667,67.32666666666667,67.32666666666667,2386.8211428571426,2386.8211428571426,2386.8211428571426,2386.8211428571426,2386.8211428571426,Overtaking
-2.948666666666667,-1.6565853658536587,-1.6565853658536587,-1.6565853658536587,-1.6565853658536587,1.36,1.36,1.36,1.36,1.36,26541.433333333334,28507.341463414636,28507.341463414636,28507.341463414636,28507.341463414636,0.0,0.0,0.0,0.0,0.0,5937.3,4344.365853658536,4344.365853658536,4344.365853658536,4344.365853658536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,68.38966666666667,67.99243902439025,67.99243902439025,67.99243902439025,67.99243902439025,2414.8662,2403.4562439024394,2403.4562439024394,2403.4562439024394,2403.4562439024394,Overtaking
-1.02,-1.5233333333333334,-1.4478688524590164,-1.4478688524590164,-1.4478688524590164,1.36,1.36,1.36,1.36,1.36,5913.6,18919.916666666668,19160.67213114754,19160.67213114754,19160.67213114754,0.0,0.0,0.0,0.0,0.0,48772.63333333333,24386.316666666666,23986.54098360656,23986.54098360656,23986.54098360656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4333333333333333,2.216666666666667,2.2295081967213113,2.2295081967213113,2.2295081967213113,68.307,68.0205,67.99540983606558,67.99540983606558,67.99540983606558,1969.1764333333335,2184.8686000000002,2187.6866393442624,2187.6866393442624,2187.6866393442624,Overtaking
-1.02,-1.4849999999999999,-1.3422222222222222,-1.3422222222222222,-1.3422222222222222,3.788666666666667,2.5743333333333336,2.2595061728395063,2.2595061728395063,2.2595061728395063,0.0,7985.066666666667,14429.641975308641,14429.641975308641,14429.641975308641,822.3333333333334,411.1666666666667,304.5679012345679,304.5679012345679,304.5679012345679,39196.86666666667,33275.916666666664,24648.827160493827,24648.827160493827,24648.827160493827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4666666666666666,1.8833333333333333,2.1728395061728394,2.1728395061728394,2.1728395061728394,65.44433333333333,67.00949999999999,67.09172839506174,67.09172839506174,67.09172839506174,1942.6250333333332,2105.015966666667,2178.0765679012343,2178.0765679012343,2178.0765679012343,Overtaking
-1.02,-1.02,-1.322,-1.2784158415841584,-1.2784158415841584,14.282666666666668,7.8213333333333335,5.2368,5.198415841584158,5.198415841584158,0.0,0.0,11351.95,11572.287128712871,11572.287128712871,4375.366666666667,2187.6833333333334,1312.61,1299.6138613861385,1299.6138613861385,424.03333333333336,30307.266666666666,19965.55,19767.871287128713,19767.871287128713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.55,2.13,2.1386138613861387,2.1386138613861387,58.383,62.790166666666664,64.8861,64.9019801980198,64.9019801980198,2774.1527666666666,2181.50685,2270.75348,2271.6051188118813,2271.6051188118813,Overtaking
-1.02,-1.02,-1.2990000000000002,-1.2357024793388431,-1.2357024793388431,13.08,10.977166666666667,7.130300000000001,6.128842975206612,6.128842975206612,0.0,0.0,4791.04,9659.512396694216,9659.512396694216,3968.4666666666667,3256.35,1953.81,1614.719008264463,1614.719008264463,0.0,8889.6,19965.55,16500.454545454544,16500.454545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.93,2.115702479338843,2.115702479338843,46.83733333333334,54.71666666666667,60.168600000000005,61.410909090909094,61.410909090909094,2216.416233333333,2291.4509666666663,2208.1269899999998,2239.140024793388,2239.140024793388,Overtaking
-1.02,-1.02,-1.02,-1.2051063829787234,-1.2051063829787234,3.118333333333333,9.762833333333333,7.1303,5.45241134751773,5.45241134751773,15238.4,7619.2,4571.52,11531.581560283688,11531.581560283688,595.4,2845.1833333333334,1953.81,1385.6808510638298,1385.6808510638298,0.0,0.0,18184.36,14159.964539007093,14159.964539007093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.73,2.099290780141844,2.099290780141844,39.17133333333334,46.03083333333334,54.0859,58.12964539007093,58.12964539007093,1881.4341333333332,2191.6008500000003,2093.78547,2183.8315815602837,2183.8315815602837,Overtaking
-1.02,-1.02,-1.02,-1.4057333333333333,-1.182111801242236,1.36,4.515833333333333,7.1303,5.2068666666666665,4.944037267080746,28433.766666666666,17572.616666666665,10543.57,12337.333333333334,13808.434782608696,0.0,1068.6666666666667,1953.81,1302.54,1213.5465838509317,0.0,0.0,5333.76,13310.366666666667,12400.962732919255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.02,2.0869565217391304,39.230000000000004,40.5855,48.42509999999999,55.0282,55.839937888198754,1904.8015666666665,1951.1762666666666,2130.53808,2136.0464866666666,2152.1906397515527,Overtaking
-1.02,-1.02,-1.02,-1.02,-1.1641988950276243,1.36,1.36,6.401700000000001,5.206866666666667,4.548011049723757,32966.066666666666,28657.966666666667,17194.78,12645.906666666666,15957.342541436465,0.0,0.0,1707.11,1302.54,1079.4530386740332,0.0,0.0,0.0,13310.366666666667,11030.690607734807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.8866666666666667,2.0773480662983426,41.870000000000005,40.21216666666667,44.090199999999996,51.632933333333334,54.383701657458566,2038.2516666666666,1951.9275666666665,2116.2739500000002,2091.1867,2143.9314751381216,Overtaking
-1.02,-1.02,-1.02,-1.02,-1.171,1.36,1.36,3.2535000000000003,5.2068666666666665,4.24515,33285.0,32133.766666666666,23851.78,15901.186666666666,17601.865,0.0,0.0,641.2,1302.54,976.905,0.0,0.0,0.0,7839.373333333333,9982.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.8933333333333333,2.065,45.126999999999995,42.76833333333333,42.0728,48.608533333333334,53.47945,2197.6286333333333,2081.358583333333,2033.6965100000002,2097.70878,2152.224995,Overtaking
-1.02,-1.02,-1.02,-1.02,-1.1595,1.36,1.36,1.36,5.2068666666666665,4.245150000000001,33147.833333333336,33206.76666666667,30467.63,20311.753333333334,17629.335,0.0,0.0,0.0,1302.54,976.905,0.0,0.0,0.0,84.80666666666667,9982.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.965,48.344,45.91466666666667,43.143899999999995,46.276666666666664,51.65625,2353.9384666666665,2235.7866999999997,2097.1395199999997,2229.61574,2152.633255,Overtaking
-1.02,-1.02,-1.02,-1.02,-1.02,1.36,1.36,1.36,3.704,4.245150000000001,27147.7,30216.35,30753.07,23549.726666666666,17662.295,0.0,0.0,0.0,793.6933333333334,976.905,0.0,0.0,0.0,0.0,9092.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.865,51.232,48.991,45.8663,45.04873333333333,49.976099999999995,2489.6747,2383.120233333333,2231.18558,2177.3023666666663,2162.485525,Overtaking
-1.02,-1.02,-1.02,-1.02,-1.02,1.36,1.36,1.36,1.7116666666666667,4.24515,16780.8,24408.816666666666,27953.5,25664.713333333333,19248.535,0.0,0.0,0.0,119.08,976.905,0.0,0.0,0.0,0.0,2666.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,52.43566666666666,51.160333333333334,48.4177,45.40573333333333,48.421400000000006,2535.744133333333,2481.9087333333327,2352.1359899999998,2201.5937533333336,2241.337035,Overtaking
-7.781999999999999,-4.401,-3.0485999999999995,-2.3724,-2.0343,1.36,1.36,1.36,1.36,3.8808500000000006,12996.266666666666,17325.866666666665,23668.37,25899.806666666667,20431.575,0.0,0.0,0.0,0.0,853.555,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.2,0.13333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,51.815666666666665,51.96033333333333,50.1928,46.995999999999995,47.14149999999999,2498.7566666666667,2512.2634000000003,2433.34102,2280.1803533333336,2274.8074850000003,Overtaking
-16.604666666666667,-9.104333333333333,-5.8706000000000005,-4.253733333333334,-3.4453000000000005,1.36,1.36,1.36,1.36,2.30675,19264.0,16445.866666666665,21340.33,25258.1,22596.055,0.0,0.0,0.0,0.0,320.6,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.4,0.26666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,51.00666666666667,51.642500000000005,51.190799999999996,48.627399999999994,46.63179999999999,2464.3878333333337,2493.786016666667,2478.64204,2358.4128333333333,2256.169275,Overtaking
-2.06,-2.06,-2.06,-2.06,-2.06,1.36,1.36,1.36,1.36,1.36,32385.0,32385.0,32385.0,32385.0,32385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,62.89,62.89,62.89,62.89,62.89,2228.604,2228.604,2228.604,2228.604,2228.604,Overtaking
2.9904761904761905,2.9904761904761905,2.9904761904761905,2.9904761904761905,2.9904761904761905,1.36,1.36,1.36,1.36,1.36,34759.52380952381,34759.52380952381,34759.52380952381,34759.52380952381,34759.52380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,63.73476190476191,63.73476190476191,63.73476190476191,63.73476190476191,63.73476190476191,2260.232523809524,2260.232523809524,2260.232523809524,2260.232523809524,2260.232523809524,Overtaking
2.438,1.4570731707317073,1.4570731707317073,1.4570731707317073,1.4570731707317073,1.36,1.36,1.36,1.36,1.36,35972.73333333333,35398.90243902439,35398.90243902439,35398.90243902439,35398.90243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,65.26933333333334,64.7370731707317,64.7370731707317,64.7370731707317,64.7370731707317,2316.069166666667,2296.6110000000003,2296.6110000000003,2296.6110000000003,2296.6110000000003,Overtaking
-1.7786666666666666,0.41466666666666663,0.3740983606557377,0.3740983606557377,0.3740983606557377,1.36,1.36,1.36,1.36,1.36,36073.36666666667,35667.51666666667,35613.70491803279,35613.70491803279,35613.70491803279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,67.348,65.80983333333333,65.76196721311476,65.76196721311476,65.76196721311476,2390.0133333333333,2334.9246333333335,2333.1816721311475,2333.1816721311475,2333.1816721311475,Overtaking
-0.23933333333333331,-0.3406666666666666,0.522962962962963,0.522962962962963,0.522962962962963,1.36,1.36,1.36,1.36,1.36,29920.533333333333,32852.416666666664,33346.851851851854,33346.851851851854,33346.851851851854,0.0,0.0,0.0,0.0,0.0,2255.6666666666665,1127.8333333333333,835.4320987654321,835.4320987654321,835.4320987654321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,69.37766666666667,67.846,66.78012345679012,66.78012345679012,66.78012345679012,2455.1586,2404.2703833333335,2366.9272345679015,2366.9272345679015,2366.9272345679015,Overtaking
-3.124666666666667,-1.663,-0.3798,-0.3964356435643565,-0.3964356435643565,1.8526666666666667,1.6063333333333334,1.5078,1.5063366336633666,1.5063366336633666,5209.966666666666,20829.0,26687.1,26743.51485148515,26743.51485148515,167.03333333333333,83.51666666666667,50.11,49.613861386138616,49.613861386138616,44982.2,22491.1,13494.66,13361.049504950495,13361.049504950495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2.45,2.67,2.6732673267326734,2.6732673267326734,69.60133333333333,68.99600000000001,67.3109,67.26712871287128,67.26712871287128,2011.3483666666666,2219.3232,2250.9183900000003,2250.6974554455446,2250.6974554455446,Overtaking
-3.191333333333333,-1.9566666666666668,-1.5737999999999999,-0.7816528925619834,-0.7816528925619834,1.6380000000000001,1.6063333333333332,1.5078,1.4821487603305785,1.4821487603305785,2547.2,10084.583333333334,20475.61,22954.636363636364,22954.636363636364,94.23333333333333,83.51666666666667,50.11,41.413223140495866,41.413223140495866,34118.73333333333,28841.633333333335,17304.98,14301.636363636364,14301.636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334,2.1166666666666667,2.47,2.56198347107438,2.56198347107438,66.37366666666667,68.1035,67.59259999999999,66.92305785123966,66.92305785123966,2179.0024,2247.3676666666665,2297.01259,2290.6292727272726,2290.6292727272726,Overtaking
-1.1940000000000002,-2.6053333333333333,-1.737,-0.80822695035461,-0.80822695035461,1.36,1.6063333333333332,1.5078000000000003,1.464822695035461,1.464822695035461,567.4666666666667,1273.6,13261.56,19698.659574468085,19698.659574468085,0.0,83.51666666666667,50.11,35.53900709219858,35.53900709219858,293.4,27713.8,17304.98,12273.035460992907,12273.035460992907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7833333333333334,2.27,2.482269503546099,2.482269503546099,62.43966666666666,65.28983333333333,66.72359999999999,66.14595744680851,66.14595744680851,2993.5697,2405.0105333333336,2418.60687,2383.132893617021,2383.132893617021,Overtaking
1.0326666666666668,-0.5626666666666666,-0.9662000000000001,-0.40266666666666673,-0.4583850931677018,1.8210000000000002,1.5904999999999998,1.6461000000000001,1.5507333333333335,1.5377018633540374,0.0,1273.6,6050.75,16035.586666666666,17251.621118012423,156.33333333333334,78.16666666666667,97.01,64.67333333333333,60.254658385093165,0.0,6350.533333333334,17304.98,11536.653333333334,10748.434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.07,2.38,2.422360248447205,58.23733333333333,61.2685,64.5861,65.15966666666667,65.0316149068323,2789.1084,2724.48715,2484.6558999999997,2440.7379733333332,2427.265043478261,Overtaking
